areaCode,areaName,areaType,date,newCasesByPublishDate
E12000007,London,region,2020-12-23,9873
E12000007,London,region,2020-12-22,10201
E12000007,London,region,2020-12-21,9458
E12000007,London,region,2020-12-20,11577
E12000007,London,region,2020-12-19,6931
E12000007,London,region,2020-12-18,7378
E12000007,London,region,2020-12-17,5762
E12000007,London,region,2020-12-16,6777
E12000007,London,region,2020-12-15,4238
E12000007,London,region,2020-12-14,5322
E12000007,London,region,2020-12-13,4166
E12000007,London,region,2020-12-12,4283
E12000007,London,region,2020-12-11,4755
E12000007,London,region,2020-12-10,4144
E12000007,London,region,2020-12-09,2550
E12000007,London,region,2020-12-08,2203
E12000007,London,region,2020-12-07,2460
E12000007,London,region,2020-12-06,3198
E12000007,London,region,2020-12-05,2376
E12000007,London,region,2020-12-04,2823
E12000007,London,region,2020-12-03,2081
E12000007,London,region,2020-12-02,2614
E12000007,London,region,2020-12-01,1964
E12000007,London,region,2020-11-30,2069
E12000007,London,region,2020-11-29,1639
E12000007,London,region,2020-11-28,2260
E12000007,London,region,2020-11-27,1800
E12000007,London,region,2020-11-26,2085
E12000007,London,region,2020-11-25,2503
E12000007,London,region,2020-11-24,1409
E12000007,London,region,2020-11-23,2075
E12000007,London,region,2020-11-22,2979
E12000007,London,region,2020-11-21,2547
E12000007,London,region,2020-11-20,1908
E12000007,London,region,2020-11-19,2540
E12000007,London,region,2020-11-18,2023
E12000007,London,region,2020-11-17,2102
E12000007,London,region,2020-11-16,674
E12000007,London,region,2020-11-15,2643
E12000007,London,region,2020-11-14,2588
E12000007,London,region,2020-11-13,2917
E12000007,London,region,2020-11-12,3929
E12000007,London,region,2020-11-11,2053
E12000007,London,region,2020-11-10,1501
E12000007,London,region,2020-11-09,2088
E12000007,London,region,2020-11-08,1804
E12000007,London,region,2020-11-07,2352
E12000007,London,region,2020-11-06,1948
E12000007,London,region,2020-11-05,2083
E12000007,London,region,2020-11-04,2307
E12000007,London,region,2020-11-03,1575
E12000007,London,region,2020-11-02,1739
E12000007,London,region,2020-11-01,2056
E12000007,London,region,2020-10-31,1568
E12000007,London,region,2020-10-30,2431
E12000007,London,region,2020-10-29,1933
E12000007,London,region,2020-10-28,2477
E12000007,London,region,2020-10-27,1999
E12000007,London,region,2020-10-26,1807
E12000007,London,region,2020-10-25,1791
E12000007,London,region,2020-10-24,2221
E12000007,London,region,2020-10-23,1718
E12000007,London,region,2020-10-22,1646
E12000007,London,region,2020-10-21,2862
E12000007,London,region,2020-10-20,1480
E12000007,London,region,2020-10-19,1945
E12000007,London,region,2020-10-18,1646
E12000007,London,region,2020-10-17,1166
E12000007,London,region,2020-10-16,1394
E12000007,London,region,2020-10-15,1843
E12000007,London,region,2020-10-14,1722
E12000007,London,region,2020-10-13,1441
E12000007,London,region,2020-10-12,801
E12000007,London,region,2020-10-11,637
E12000007,London,region,2020-10-10,1174
E12000007,London,region,2020-10-09,1457
E12000007,London,region,2020-10-08,1252
E12000007,London,region,2020-10-07,1310
E12000007,London,region,2020-10-06,916
E12000007,London,region,2020-10-05,989
E12000007,London,region,2020-10-04,1965
E12000007,London,region,2020-10-03,1070
E12000007,London,region,2020-10-02,497
E12000007,London,region,2020-10-01,551
E12000007,London,region,2020-09-30,388
E12000007,London,region,2020-09-29,504
E12000007,London,region,2020-09-28,397
E12000007,London,region,2020-09-27,587
E12000007,London,region,2020-09-26,361
E12000007,London,region,2020-09-25,584
E12000007,London,region,2020-09-24,620
E12000007,London,region,2020-09-23,531
E12000007,London,region,2020-09-22,354
E12000007,London,region,2020-09-21,282
E12000007,London,region,2020-09-20,241
E12000007,London,region,2020-09-19,320
E12000007,London,region,2020-09-18,377
E12000007,London,region,2020-09-17,247
E12000007,London,region,2020-09-16,243
E12000007,London,region,2020-09-15,278
E12000007,London,region,2020-09-14,218
E12000007,London,region,2020-09-13,311
E12000007,London,region,2020-09-12,393
E12000007,London,region,2020-09-11,416
E12000007,London,region,2020-09-10,304
E12000007,London,region,2020-09-09,315
E12000007,London,region,2020-09-08,327
E12000007,London,region,2020-09-07,274
E12000007,London,region,2020-09-06,308
E12000007,London,region,2020-09-05,232
E12000007,London,region,2020-09-04,296
E12000007,London,region,2020-09-03,216
E12000007,London,region,2020-09-02,190
E12000007,London,region,2020-09-01,188
E12000007,London,region,2020-08-31,160
E12000007,London,region,2020-08-30,197
E12000007,London,region,2020-08-29,143
E12000007,London,region,2020-08-28,166
E12000007,London,region,2020-08-27,210
E12000007,London,region,2020-08-26,155
E12000007,London,region,2020-08-25,206
E12000007,London,region,2020-08-24,133
E12000007,London,region,2020-08-23,155
E12000007,London,region,2020-08-22,183
E12000007,London,region,2020-08-21,101
E12000007,London,region,2020-08-20,172
E12000007,London,region,2020-08-19,105
E12000007,London,region,2020-08-18,145
E12000007,London,region,2020-08-17,95
E12000007,London,region,2020-08-16,136
E12000007,London,region,2020-08-15,119
E12000007,London,region,2020-08-14,300
E12000007,London,region,2020-08-13,0
E12000007,London,region,2020-08-12,93
E12000007,London,region,2020-08-11,90
E12000007,London,region,2020-08-10,65
E12000007,London,region,2020-08-09,117
E12000007,London,region,2020-08-08,112
E12000007,London,region,2020-08-07,90
E12000007,London,region,2020-08-06,105
E12000007,London,region,2020-08-05,74
E12000007,London,region,2020-08-04,86
E12000007,London,region,2020-08-03,97
E12000007,London,region,2020-08-02,70
E12000007,London,region,2020-08-01,103
E12000007,London,region,2020-07-31,91
E12000007,London,region,2020-07-30,114
E12000007,London,region,2020-07-29,66
E12000007,London,region,2020-07-28,61
E12000007,London,region,2020-07-27,87
E12000007,London,region,2020-07-26,87
E12000007,London,region,2020-07-25,66
E12000007,London,region,2020-07-24,73
E12000007,London,region,2020-07-23,96
E12000007,London,region,2020-07-22,47
E12000007,London,region,2020-07-21,44
E12000007,London,region,2020-07-20,47
E12000007,London,region,2020-07-19,51
E12000007,London,region,2020-07-18,109
E12000007,London,region,2020-07-17,56
E12000007,London,region,2020-07-16,68
E12000007,London,region,2020-07-15,50
E12000007,London,region,2020-07-14,42
E12000007,London,region,2020-07-13,29
E12000007,London,region,2020-07-12,45
E12000007,London,region,2020-07-11,91
E12000007,London,region,2020-07-10,31
E12000007,London,region,2020-07-09,68
E12000007,London,region,2020-07-08,44
E12000007,London,region,2020-07-07,37
E12000007,London,region,2020-07-06,23
E12000007,London,region,2020-07-05,37
E12000007,London,region,2020-07-04,38
E12000007,London,region,2020-07-03,9
E12000007,London,region,2020-07-02,34
E12000007,London,region,2020-07-01,6025
E12000007,London,region,2020-06-30,19
E12000007,London,region,2020-06-29,9
E12000007,London,region,2020-06-28,14
E12000007,London,region,2020-06-27,46
E12000007,London,region,2020-06-26,52
E12000007,London,region,2020-06-25,47
E12000007,London,region,2020-06-24,10
E12000007,London,region,2020-06-23,18
E12000007,London,region,2020-06-22,21
E12000007,London,region,2020-06-21,18
E12000007,London,region,2020-06-20,29
E12000007,London,region,2020-06-19,16
E12000007,London,region,2020-06-18,17
E12000007,London,region,2020-06-17,9
E12000007,London,region,2020-06-16,15
E12000007,London,region,2020-06-15,8
E12000007,London,region,2020-06-14,25
E12000007,London,region,2020-06-13,36
E12000007,London,region,2020-06-12,21
E12000007,London,region,2020-06-11,31
E12000007,London,region,2020-06-10,15
E12000007,London,region,2020-06-09,55
E12000007,London,region,2020-06-08,0
E12000007,London,region,2020-06-07,15
E12000007,London,region,2020-06-06,25
E12000007,London,region,2020-06-05,36
E12000007,London,region,2020-06-04,21
E12000007,London,region,2020-06-03,21
E12000007,London,region,2020-06-02,32
E12000007,London,region,2020-06-01,21
E12000007,London,region,2020-05-31,30
E12000007,London,region,2020-05-30,25
E12000007,London,region,2020-05-29,30
E12000007,London,region,2020-05-28,16
E12000007,London,region,2020-05-27,27
E12000007,London,region,2020-05-26,22
E12000007,London,region,2020-05-25,38
E12000007,London,region,2020-05-24,38
E12000007,London,region,2020-05-23,59
E12000007,London,region,2020-05-22,55
E12000007,London,region,2020-05-21,49
E12000007,London,region,2020-05-20,50
E12000007,London,region,2020-05-19,42
E12000007,London,region,2020-05-18,47
E12000007,London,region,2020-05-17,81
E12000007,London,region,2020-05-16,166
E12000007,London,region,2020-05-15,80
E12000007,London,region,2020-05-14,89
E12000007,London,region,2020-05-13,44
E12000007,London,region,2020-05-12,89
E12000007,London,region,2020-05-11,62
E12000007,London,region,2020-05-10,95
E12000007,London,region,2020-05-09,111
E12000007,London,region,2020-05-08,124
E12000007,London,region,2020-05-07,142
E12000007,London,region,2020-05-06,117
E12000007,London,region,2020-05-05,252
E12000007,London,region,2020-05-04,160
E12000007,London,region,2020-05-03,128
E12000007,London,region,2020-05-02,223
E12000007,London,region,2020-05-01,180
E12000007,London,region,2020-04-30,207
E12000007,London,region,2020-04-29,111
E12000007,London,region,2020-04-28,146
E12000007,London,region,2020-04-27,225
E12000007,London,region,2020-04-26,267
E12000007,London,region,2020-04-25,278
E12000007,London,region,2020-04-24,296
E12000007,London,region,2020-04-23,415
E12000007,London,region,2020-04-22,280
E12000007,London,region,2020-04-21,418
E12000007,London,region,2020-04-20,297
E12000007,London,region,2020-04-19,453
E12000007,London,region,2020-04-18,689
E12000007,London,region,2020-04-17,704
E12000008,South East,region,2021-11-22,6876
E12000008,South East,region,2021-11-21,7463
E12000008,South East,region,2021-11-20,7278
E12000008,South East,region,2021-11-19,8567
E12000008,South East,region,2021-11-18,7514
E12000008,South East,region,2021-11-17,5016
E12000008,South East,region,2021-11-16,5603
E12000008,South East,region,2021-11-15,6266
E12000008,South East,region,2021-11-14,5570
E12000008,South East,region,2021-11-13,5844
E12000008,South East,region,2021-11-12,6261
E12000008,South East,region,2021-11-11,6492
E12000008,South East,region,2021-11-10,5473
E12000008,South East,region,2021-11-09,4599
E12000008,South East,region,2021-11-08,4568
E12000008,South East,region,2021-11-07,4190
E12000008,South East,region,2021-11-06,4215
E12000008,South East,region,2021-11-05,4609
E12000008,South East,region,2021-11-04,5151
E12000008,South East,region,2021-11-03,5997
E12000008,South East,region,2021-11-02,4918
E12000008,South East,region,2021-11-01,5522
E12000008,South East,region,2021-10-31,5595
E12000008,South East,region,2021-10-30,6122
E12000008,South East,region,2021-10-29,6424
E12000008,South East,region,2021-10-28,6283
E12000008,South East,region,2021-10-27,6446
E12000008,South East,region,2021-10-26,5481
E12000008,South East,region,2021-10-25,6258
E12000008,South East,region,2021-10-24,6250
E12000008,South East,region,2021-10-23,7365
E12000008,South East,region,2021-10-22,7347
E12000008,South East,region,2021-10-21,7704
E12000008,South East,region,2021-10-20,7427
E12000008,South East,region,2021-10-19,6498
E12000008,South East,region,2021-10-18,6912
E12000008,South East,region,2021-10-17,6867
E12000008,South East,region,2021-10-16,6274
E12000008,South East,region,2021-10-15,6017
E12000008,South East,region,2021-10-14,5913
E12000008,South East,region,2021-10-13,5766
E12000008,South East,region,2021-10-12,4996
E12000008,South East,region,2021-10-11,5372
E12000008,South East,region,2021-10-10,4892
E12000008,South East,region,2021-10-09,4782
E12000008,South East,region,2021-10-08,4705
E12000008,South East,region,2021-10-07,4715
E12000008,South East,region,2021-10-06,5098
E12000008,South East,region,2021-10-05,4641
E12000008,South East,region,2021-10-04,4580
E12000008,South East,region,2021-10-03,3773
E12000008,South East,region,2021-10-02,3530
E12000008,South East,region,2021-10-01,3148
E12000008,South East,region,2021-09-30,4484
E12000008,South East,region,2021-09-29,4168
E12000008,South East,region,2021-09-28,4838
E12000008,South East,region,2021-09-27,4318
E12000008,South East,region,2021-09-26,3110
E12000008,South East,region,2021-09-25,3451
E12000008,South East,region,2021-09-24,4109
E12000008,South East,region,2021-09-23,4039
E12000008,South East,region,2021-09-22,3872
E12000008,South East,region,2021-09-21,3396
E12000008,South East,region,2021-09-20,3836
E12000008,South East,region,2021-09-19,3025
E12000008,South East,region,2021-09-18,2820
E12000008,South East,region,2021-09-17,3030
E12000008,South East,region,2021-09-16,3335
E12000008,South East,region,2021-09-15,2918
E12000008,South East,region,2021-09-14,2521
E12000008,South East,region,2021-09-13,2714
E12000008,South East,region,2021-09-12,2699
E12000008,South East,region,2021-09-11,3077
E12000008,South East,region,2021-09-10,3418
E12000008,South East,region,2021-09-09,3526
E12000008,South East,region,2021-09-08,4142
E12000008,South East,region,2021-09-07,3689
E12000008,South East,region,2021-09-06,3796
E12000008,South East,region,2021-09-05,4407
E12000008,South East,region,2021-09-04,4681
E12000008,South East,region,2021-09-03,4474
E12000008,South East,region,2021-09-02,4815
E12000008,South East,region,2021-09-01,3783
E12000008,South East,region,2021-08-31,2830
E12000008,South East,region,2021-08-30,3257
E12000008,South East,region,2021-08-29,3199
E12000008,South East,region,2021-08-28,3711
E12000008,South East,region,2021-08-27,3887
E12000008,South East,region,2021-08-26,4564
E12000008,South East,region,2021-08-25,3993
E12000008,South East,region,2021-08-24,3462
E12000008,South East,region,2021-08-23,3595
E12000008,South East,region,2021-08-22,4213
E12000008,South East,region,2021-08-21,4274
E12000008,South East,region,2021-08-20,4619
E12000008,South East,region,2021-08-19,4671
E12000008,South East,region,2021-08-18,4511
E12000008,South East,region,2021-08-17,3391
E12000008,South East,region,2021-08-16,3346
E12000008,South East,region,2021-08-15,3763
E12000008,South East,region,2021-08-14,3957
E12000008,South East,region,2021-08-13,4427
E12000008,South East,region,2021-08-12,4268
E12000008,South East,region,2021-08-11,3500
E12000008,South East,region,2021-08-10,2948
E12000008,South East,region,2021-08-09,3066
E12000008,South East,region,2021-08-08,3345
E12000008,South East,region,2021-08-07,3616
E12000008,South East,region,2021-08-06,3945
E12000008,South East,region,2021-08-05,3515
E12000008,South East,region,2021-08-04,3620
E12000008,South East,region,2021-08-03,2678
E12000008,South East,region,2021-08-02,2491
E12000008,South East,region,2021-08-01,2912
E12000008,South East,region,2021-07-31,3214
E12000008,South East,region,2021-07-30,3418
E12000008,South East,region,2021-07-29,3715
E12000008,South East,region,2021-07-28,3357
E12000008,South East,region,2021-07-27,2666
E12000008,South East,region,2021-07-26,2850
E12000008,South East,region,2021-07-25,3384
E12000008,South East,region,2021-07-24,3451
E12000008,South East,region,2021-07-23,4533
E12000008,South East,region,2021-07-22,5036
E12000008,South East,region,2021-07-21,5194
E12000008,South East,region,2021-07-20,6372
E12000008,South East,region,2021-07-19,4545
E12000008,South East,region,2021-07-18,5657
E12000008,South East,region,2021-07-17,6346
E12000008,South East,region,2021-07-16,6194
E12000008,South East,region,2021-07-15,5890
E12000008,South East,region,2021-07-14,4650
E12000008,South East,region,2021-07-13,4127
E12000008,South East,region,2021-07-12,3994
E12000008,South East,region,2021-07-11,3380
E12000008,South East,region,2021-07-10,3360
E12000008,South East,region,2021-07-09,3084
E12000008,South East,region,2021-07-08,2806
E12000008,South East,region,2021-07-07,3075
E12000008,South East,region,2021-07-06,3102
E12000008,South East,region,2021-07-05,2632
E12000008,South East,region,2021-07-04,2432
E12000008,South East,region,2021-07-03,2358
E12000008,South East,region,2021-07-02,2445
E12000008,South East,region,2021-07-01,2725
E12000008,South East,region,2021-06-30,2270
E12000008,South East,region,2021-06-29,1911
E12000008,South East,region,2021-06-28,2068
E12000008,South East,region,2021-06-27,1219
E12000008,South East,region,2021-06-26,1487
E12000008,South East,region,2021-06-25,1237
E12000008,South East,region,2021-06-24,1231
E12000008,South East,region,2021-06-23,1118
E12000008,South East,region,2021-06-22,817
E12000008,South East,region,2021-06-21,818
E12000008,South East,region,2021-06-20,729
E12000008,South East,region,2021-06-19,802
E12000008,South East,region,2021-06-18,882
E12000008,South East,region,2021-06-17,892
E12000008,South East,region,2021-06-16,776
E12000008,South East,region,2021-06-15,585
E12000008,South East,region,2021-06-14,607
E12000008,South East,region,2021-06-13,570
E12000008,South East,region,2021-06-12,586
E12000008,South East,region,2021-06-11,585
E12000008,South East,region,2021-06-10,651
E12000008,South East,region,2021-06-09,506
E12000008,South East,region,2021-06-08,465
E12000008,South East,region,2021-06-07,545
E12000008,South East,region,2021-06-06,426
E12000008,South East,region,2021-06-05,485
E12000008,South East,region,2021-06-04,563
E12000008,South East,region,2021-06-03,440
E12000008,South East,region,2021-06-02,377
E12000008,South East,region,2021-06-01,345
E12000008,South East,region,2021-05-31,311
E12000008,South East,region,2021-05-30,233
E12000008,South East,region,2021-05-29,332
E12000008,South East,region,2021-05-28,338
E12000008,South East,region,2021-05-27,310
E12000008,South East,region,2021-05-26,250
E12000008,South East,region,2021-05-25,232
E12000008,South East,region,2021-05-24,232
E12000008,South East,region,2021-05-23,132
E12000008,South East,region,2021-05-22,159
E12000008,South East,region,2021-05-21,197
E12000008,South East,region,2021-05-20,165
E12000008,South East,region,2021-05-19,108
E12000008,South East,region,2021-05-18,0
E12000008,South East,region,2021-05-17,164
E12000008,South East,region,2021-05-16,124
E12000008,South East,region,2021-05-15,163
E12000008,South East,region,2021-05-14,189
E12000008,South East,region,2021-05-13,230
E12000008,South East,region,2021-05-12,129
E12000008,South East,region,2021-05-11,228
E12000008,South East,region,2021-05-10,228
E12000008,South East,region,2021-05-09,136
E12000008,South East,region,2021-05-08,182
E12000008,South East,region,2021-05-07,215
E12000008,South East,region,2021-05-06,252
E12000008,South East,region,2021-05-05,195
E12000008,South East,region,2021-05-04,194
E12000008,South East,region,2021-05-03,182
E12000008,South East,region,2021-05-02,145
E12000008,South East,region,2021-05-01,156
E12000008,South East,region,2021-04-30,259
E12000008,South East,region,2021-04-29,250
E12000008,South East,region,2021-04-28,228
E12000008,South East,region,2021-04-27,302
E12000008,South East,region,2021-04-26,225
E12000008,South East,region,2021-04-25,164
E12000008,South East,region,2021-04-24,197
E12000008,South East,region,2021-04-23,321
E12000008,South East,region,2021-04-22,257
E12000008,South East,region,2021-04-21,209
E12000008,South East,region,2021-04-20,285
E12000008,South East,region,2021-04-19,327
E12000008,South East,region,2021-04-18,180
E12000008,South East,region,2021-04-17,257
E12000008,South East,region,2021-04-16,236
E12000008,South East,region,2021-04-15,271
E12000008,South East,region,2021-04-14,213
E12000008,South East,region,2021-04-13,232
E12000008,South East,region,2021-04-12,362
E12000008,South East,region,2021-04-11,111
E12000008,South East,region,2021-04-10,215
E12000008,South East,region,2021-04-09,0
E12000008,South East,region,2021-04-08,321
E12000008,South East,region,2021-04-07,222
E12000008,South East,region,2021-04-06,218
E12000008,South East,region,2021-04-05,186
E12000008,South East,region,2021-04-04,212
E12000008,South East,region,2021-04-03,236
E12000008,South East,region,2021-04-02,322
E12000008,South East,region,2021-04-01,403
E12000008,South East,region,2021-03-31,363
E12000008,South East,region,2021-03-30,355
E12000008,South East,region,2021-03-29,438
E12000008,South East,region,2021-03-28,379
E12000008,South East,region,2021-03-27,355
E12000008,South East,region,2021-03-26,561
E12000008,South East,region,2021-03-25,540
E12000008,South East,region,2021-03-24,417
E12000008,South East,region,2021-03-23,455
E12000008,South East,region,2021-03-22,522
E12000008,South East,region,2021-03-21,412
E12000008,South East,region,2021-03-20,416
E12000008,South East,region,2021-03-19,423
E12000008,South East,region,2021-03-18,521
E12000008,South East,region,2021-03-17,507
E12000008,South East,region,2021-03-16,458
E12000008,South East,region,2021-03-15,481
E12000008,South East,region,2021-03-14,311
E12000008,South East,region,2021-03-13,506
E12000008,South East,region,2021-03-12,665
E12000008,South East,region,2021-03-11,590
E12000008,South East,region,2021-03-10,465
E12000008,South East,region,2021-03-09,479
E12000008,South East,region,2021-03-08,413
E12000008,South East,region,2021-03-07,461
E12000008,South East,region,2021-03-06,550
E12000008,South East,region,2021-03-05,540
E12000008,South East,region,2021-03-04,556
E12000008,South East,region,2021-03-03,490
E12000008,South East,region,2021-03-02,805
E12000008,South East,region,2021-03-01,512
E12000008,South East,region,2021-02-28,490
E12000008,South East,region,2021-02-27,680
E12000008,South East,region,2021-02-26,755
E12000008,South East,region,2021-02-25,994
E12000008,South East,region,2021-02-24,943
E12000008,South East,region,2021-02-23,841
E12000008,South East,region,2021-02-22,995
E12000008,South East,region,2021-02-21,1111
E12000008,South East,region,2021-02-20,986
E12000008,South East,region,2021-02-19,1075
E12000008,South East,region,2021-02-18,1260
E12000008,South East,region,2021-02-17,1244
E12000008,South East,region,2021-02-16,1005
E12000008,South East,region,2021-02-15,1048
E12000008,South East,region,2021-02-14,938
E12000008,South East,region,2021-02-13,1411
E12000008,South East,region,2021-02-12,1775
E12000008,South East,region,2021-02-11,1201
E12000008,South East,region,2021-02-10,1402
E12000008,South East,region,2021-02-09,1336
E12000008,South East,region,2021-02-08,1527
E12000008,South East,region,2021-02-07,1746
E12000008,South East,region,2021-02-06,2131
E12000008,South East,region,2021-02-05,2385
E12000008,South East,region,2021-02-04,2615
E12000008,South East,region,2021-02-03,2330
E12000008,South East,region,2021-02-02,1910
E12000008,South East,region,2021-02-01,2350
E12000008,South East,region,2021-01-31,2544
E12000008,South East,region,2021-01-30,2932
E12000008,South East,region,2021-01-29,4072
E12000008,South East,region,2021-01-28,4087
E12000008,South East,region,2021-01-27,3430
E12000008,South East,region,2021-01-26,2420
E12000008,South East,region,2021-01-25,3060
E12000008,South East,region,2021-01-24,4653
E12000008,South East,region,2021-01-23,4337
E12000008,South East,region,2021-01-22,6438
E12000008,South East,region,2021-01-21,4987
E12000008,South East,region,2021-01-20,5484
E12000008,South East,region,2021-01-19,4588
E12000008,South East,region,2021-01-18,5445
E12000008,South East,region,2021-01-17,6133
E12000008,South East,region,2021-01-16,6289
E12000008,South East,region,2021-01-15,8941
E12000008,South East,region,2021-01-14,7237
E12000008,South East,region,2021-01-13,6770
E12000008,South East,region,2021-01-12,6962
E12000008,South East,region,2021-01-11,6692
E12000008,South East,region,2021-01-10,8377
E12000008,South East,region,2021-01-09,10148
E12000008,South East,region,2021-01-08,10756
E12000008,South East,region,2021-01-07,8223
E12000008,South East,region,2021-01-06,9567
E12000008,South East,region,2021-01-05,10893
E12000008,South East,region,2021-01-04,9575
E12000008,South East,region,2021-01-03,9022
E12000008,South East,region,2021-01-02,8349
E12000008,South East,region,2021-01-01,10844
E12000008,South East,region,2020-12-31,9771
E12000008,South East,region,2020-12-30,8140
E12000008,South East,region,2020-12-29,8886
E12000008,South East,region,2020-12-28,6590
E12000008,South East,region,2020-12-27,5012
E12000008,South East,region,2020-12-26,7149
E12000008,South East,region,2020-12-25,6324
E12000008,South East,region,2020-12-24,6910
E12000008,South East,region,2020-12-23,5986
E12000008,South East,region,2020-12-22,6220
E12000008,South East,region,2020-12-21,5522
E12000008,South East,region,2020-12-20,7120
E12000008,South East,region,2020-12-19,4766
E12000008,South East,region,2020-12-18,5015
E12000008,South East,region,2020-12-17,4744
E12000008,South East,region,2020-12-16,4397
E12000008,South East,region,2020-12-15,3122
E12000008,South East,region,2020-12-14,3798
E12000008,South East,region,2020-12-13,3461
E12000008,South East,region,2020-12-12,3477
E12000008,South East,region,2020-12-11,3241
E12000008,South East,region,2020-12-10,3445
E12000008,South East,region,2020-12-09,2241
E12000008,South East,region,2020-12-08,1944
E12000008,South East,region,2020-12-07,2169
E12000008,South East,region,2020-12-06,2597
E12000008,South East,region,2020-12-05,2099
E12000008,South East,region,2020-12-04,2299
E12000008,South East,region,2020-12-03,1932
E12000008,South East,region,2020-12-02,2210
E12000008,South East,region,2020-12-01,1876
E12000008,South East,region,2020-11-30,1895
E12000008,South East,region,2020-11-29,1568
E12000008,South East,region,2020-11-28,1918
E12000008,South East,region,2020-11-27,1800
E12000008,South East,region,2020-11-26,2045
E12000008,South East,region,2020-11-25,2364
E12000008,South East,region,2020-11-24,1214
E12000008,South East,region,2020-11-23,1999
E12000008,South East,region,2020-11-22,2450
E12000008,South East,region,2020-11-21,2273
E12000008,South East,region,2020-11-20,1707
E12000008,South East,region,2020-11-19,2527
E12000008,South East,region,2020-11-18,1784
E12000008,South East,region,2020-11-17,2026
E12000008,South East,region,2020-11-16,95
E12000008,South East,region,2020-11-15,2652
E12000008,South East,region,2020-11-14,3110
E12000008,South East,region,2020-11-13,2644
E12000008,South East,region,2020-11-12,3306
E12000008,South East,region,2020-11-11,2211
E12000008,South East,region,2020-11-10,1693
E12000008,South East,region,2020-11-09,2065
E12000008,South East,region,2020-11-08,1499
E12000008,South East,region,2020-11-07,2079
E12000008,South East,region,2020-11-06,1913
E12000008,South East,region,2020-11-05,1770
E12000008,South East,region,2020-11-04,1834
E12000008,South East,region,2020-11-03,1442
E12000008,South East,region,2020-11-02,1625
E12000008,South East,region,2020-11-01,1614
E12000008,South East,region,2020-10-31,1396
E12000008,South East,region,2020-10-30,1894
E12000008,South East,region,2020-10-29,1424
E12000008,South East,region,2020-10-28,1877
E12000008,South East,region,2020-10-27,1442
E12000008,South East,region,2020-10-26,1341
E12000008,South East,region,2020-10-25,1336
E12000008,South East,region,2020-10-24,1562
E12000008,South East,region,2020-10-23,1248
E12000008,South East,region,2020-10-22,1189
E12000008,South East,region,2020-10-21,1709
E12000008,South East,region,2020-10-20,990
E12000008,South East,region,2020-10-19,1051
E12000008,South East,region,2020-10-18,859
E12000008,South East,region,2020-10-17,941
E12000008,South East,region,2020-10-16,814
E12000008,South East,region,2020-10-15,1083
E12000008,South East,region,2020-10-14,1166
E12000008,South East,region,2020-10-13,920
E12000008,South East,region,2020-10-12,610
E12000008,South East,region,2020-10-11,420
E12000008,South East,region,2020-10-10,752
E12000008,South East,region,2020-10-09,933
E12000008,South East,region,2020-10-08,991
E12000008,South East,region,2020-10-07,849
E12000008,South East,region,2020-10-06,659
E12000008,South East,region,2020-10-05,660
E12000008,South East,region,2020-10-04,1121
E12000008,South East,region,2020-10-03,552
E12000008,South East,region,2020-10-02,272
E12000008,South East,region,2020-10-01,268
E12000008,South East,region,2020-09-30,225
E12000008,South East,region,2020-09-29,313
E12000008,South East,region,2020-09-28,151
E12000008,South East,region,2020-09-27,275
E12000008,South East,region,2020-09-26,173
E12000008,South East,region,2020-09-25,299
E12000008,South East,region,2020-09-24,326
E12000008,South East,region,2020-09-23,247
E12000008,South East,region,2020-09-22,187
E12000008,South East,region,2020-09-21,179
E12000008,South East,region,2020-09-20,110
E12000008,South East,region,2020-09-19,163
E12000008,South East,region,2020-09-18,131
E12000008,South East,region,2020-09-17,136
E12000008,South East,region,2020-09-16,160
E12000008,South East,region,2020-09-15,152
E12000008,South East,region,2020-09-14,121
E12000008,South East,region,2020-09-13,116
E12000008,South East,region,2020-09-12,216
E12000008,South East,region,2020-09-11,225
E12000008,South East,region,2020-09-10,199
E12000008,South East,region,2020-09-09,222
E12000008,South East,region,2020-09-08,224
E12000008,South East,region,2020-09-07,196
E12000008,South East,region,2020-09-06,126
E12000008,South East,region,2020-09-05,146
E12000008,South East,region,2020-09-04,138
E12000008,South East,region,2020-09-03,97
E12000008,South East,region,2020-09-02,103
E12000008,South East,region,2020-09-01,127
E12000008,South East,region,2020-08-31,115
E12000008,South East,region,2020-08-30,123
E12000008,South East,region,2020-08-29,89
E12000008,South East,region,2020-08-28,100
E12000008,South East,region,2020-08-27,93
E12000008,South East,region,2020-08-26,67
E12000008,South East,region,2020-08-25,129
E12000008,South East,region,2020-08-24,106
E12000008,South East,region,2020-08-23,104
E12000008,South East,region,2020-08-22,99
E12000008,South East,region,2020-08-21,96
E12000008,South East,region,2020-08-20,82
E12000008,South East,region,2020-08-19,63
E12000008,South East,region,2020-08-18,76
E12000008,South East,region,2020-08-17,61
E12000008,South East,region,2020-08-16,99
E12000008,South East,region,2020-08-15,68
E12000008,South East,region,2020-08-14,147
E12000008,South East,region,2020-08-13,0
E12000008,South East,region,2020-08-12,68
E12000008,South East,region,2020-08-11,63
E12000008,South East,region,2020-08-10,48
E12000008,South East,region,2020-08-09,55
E12000008,South East,region,2020-08-08,68
E12000008,South East,region,2020-08-07,58
E12000008,South East,region,2020-08-06,53
E12000008,South East,region,2020-08-05,31
E12000008,South East,region,2020-08-04,46
E12000008,South East,region,2020-08-03,54
E12000008,South East,region,2020-08-02,57
